date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:43	133421/133421	---M--	200	added ('OK')	image/png	etag:%227cfe9e8e1eaa307bd049bf10e370d8a6%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs0_3.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs0_3.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:43	153812/153812	---M--	200	added ('OK')	image/png	etag:%228f48f348651c4db8b204dcefec3fd97b%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs0_4.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs0_4.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:44	136953/136953	---M--	200	added ('OK')	image/png	etag:%22564002ed18df57030488735d23c6d423%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs1_0.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs1_0.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:44	147358/147358	---M--	200	added ('OK')	image/png	etag:%2253cc1d20054d927580f4ea6730d75046%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs1_1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs1_1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:44	144736/144736	---M--	200	added ('OK')	image/png	etag:%229c50b205af60a0c432682cc95c246f9d%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs1_2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs1_2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:44	123792/123792	---M--	200	added ('OK')	image/png	etag:%221b8865803270ab9c649775a8c19f3da2%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_0.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_0.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:45	129170/129170	---M--	200	added ('OK')	image/png	etag:%22ef256e4466d5a936f1c4295e4583e3de%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:45	122759/122759	---M--	200	added ('OK')	image/png	etag:%227fd682e39d767f270e1c1f265e957d69%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:45	127205/127205	---M--	200	added ('OK')	image/png	etag:%22e4c5ffba3160e847550b1ffd5a3c2c8b%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_3.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_3.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:46	125163/125163	---M--	200	added ('OK')	image/png	etag:%221a39329c76fd5280ed0bbe9e51b346c1%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_0.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_0.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:46	118745/118745	---M--	200	added ('OK')	image/png	etag:%22acbab7d3d7c026884661bda902e5d836%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_4.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs2_4.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:47	127500/127500	---M--	200	added ('OK')	image/png	etag:%222643e7588682e3fd9d4b5b3a4b03edf4%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:47	146427/146427	---M--	200	added ('OK')	image/png	etag:%22535b506c25ca1d304792b01122c1a0bf%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:47	133048/133048	---M--	200	added ('OK')	image/png	etag:%22ae961a1464cbb5a5971167ba06c8ddbf%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_3.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_3.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:48	145686/145686	---M--	200	added ('OK')	image/png	etag:%2246079f2885d70867eda7a6a60a1bdfc7%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_4.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs3_4.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:48	128313/128313	---M--	200	added ('OK')	image/png	etag:%229f9f4bd88f74b63cf3af38f178ef7377%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs4_0.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs4_0.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:48	140864/140864	---M--	200	added ('OK')	image/png	etag:%2287c6635fad0a364cbb12c2bdd88c6c4c%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs4_1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs4_1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:49	146640/146640	---M--	200	added ('OK')	image/png	etag:%227561fe6966d3f61dc68a24d9d75dc841%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs4_2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs4_2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:49	127272/127272	---M--	200	added ('OK')	image/png	etag:%22cd84956813f37e3f668f835956d53aa1%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs5_1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs5_1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:49	131268/131268	---M--	200	added ('OK')	image/png	etag:%22af9f9049ae9d8605baa03c69e5d12f32%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs5_0.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs5_0.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:50	329250/329250	---M--	200	added ('OK')	image/jpeg	etag:%22e9414b00d1e8430f939218cc8a30313c%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/bg_gameIntro4.jpg	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/bg_gameIntro4.jpg	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:50	131571/131571	---M--	200	added ('OK')	image/png	etag:%224504394023f4ab1e4ed55b1b006a5244%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs5_2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_subdivideJobs5_2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:50	5495/5495	---M--	200	added ('OK')	image/png	etag:%2269f1f9fd5727e704a5697b74f153d774%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_titGameGuide.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_titGameGuide.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/gameIntro.css?v=211223)
16:28:51	1079003/1079003	---M--	200	added ('OK')	image/jpeg	etag:%22fceec8ec31775bc58400ac62e2c2c29b%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/bg_mainMorning.jpg	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/bg_mainMorning.jpg	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:51	755891/755891	---M--	200	added ('OK')	image/jpeg	etag:%22198337286343411775fee26c7dadbccb%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/bg_mainEvening.jpg	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/bg_mainEvening.jpg	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:51	1014186/1014186	---M--	200	added ('OK')	image/jpeg	etag:%221da4b657216df4dc687ec7f5ad9479ab%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/bg_mainAfternoon.jpg	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/bg_mainAfternoon.jpg	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:52	49799/49799	---M--	200	added ('OK')	image/png	etag:%22e01ddad3ef7d4f0929cd06fd3497c07e%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_windmill.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_windmill.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:52	113957/113957	---M--	200	added ('OK')	image/png	etag:%222b278da5a750893b1742f0deae67226f%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_water.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_water.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:52	60993/60993	---M--	200	added ('OK')	image/png	etag:%220b01d095cb064f72248dd02112d8ea19%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_water_night.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_water_night.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:52	174370/174370	---M--	200	added ('OK')	image/png	etag:%223fa6ddc7a689e1ef1e158c065e2cf6ae%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_waterUnder.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_waterUnder.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:53	61127/61127	---M--	200	added ('OK')	image/png	etag:%226a9595940abb125032129f6e70c523f0%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_duck.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_duck.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:53	3656/3656	---M--	200	added ('OK')	image/png	etag:%22f98e0979089db7a203c7ba6eba215cf1%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_clock.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_clock.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:53	3455/3455	---M--	200	added ('OK')	image/png	etag:%22c7be38a0920e701d1cf9038822cbd66d%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_clock_night.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_clock_night.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:54	6596/6596	---M--	200	added ('OK')	image/png	etag:%22a37951c6e76cb1e744f2608d1636b109%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin0.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin0.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:54	1591/1591	---M--	200	added ('OK')	image/png	etag:%221724043ad5a7f1b8d0e0bee60f3d432f%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:55	5539/5539	---M--	200	added ('OK')	image/png	etag:%225e7efe999c1fe68c1561adacab1f71e9%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:55	1868/1868	---M--	200	added ('OK')	image/png	etag:%22d30fc3c50a740ce9bedddf60351e4861%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin3.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin3.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:55	1525/1525	---M--	200	added ('OK')	image/png	etag:%22d0a4ff6be53c8ce9bf535de7c48f11f9%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin3_1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin3_1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:56	2553/2553	---M--	200	added ('OK')	image/png	etag:%22d07a26600e59f77f860567565c567397%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin4.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin4.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:56	2395/2395	---M--	200	added ('OK')	image/png	etag:%22b12cb97ccaf3dafa12be8897e4da170b%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin5.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin5.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:57	1458/1458	---M--	200	added ('OK')	image/png	etag:%226fe5bb35489e4a9c7c013a46a0270ac0%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin6.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin6.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:57	1280/1280	---M--	200	added ('OK')	image/png	etag:%22c85a4077067639b28f74c01beae68635%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin7.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin7.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:58	2094/2094	---M--	200	added ('OK')	image/png	etag:%228508aece9174d03bb751a14423c9edb5%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin8.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/even_leftWin8.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:58	130300/130300	---M--	200	added ('OK')	image/png	etag:%226c833cb52dbfe3f67543190ec7828932%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light0.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light0.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:58	105708/105708	---M--	200	added ('OK')	image/png	etag:%2215aa5965a464a8cf884720929eea0ec0%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:59	7604/7604	---M--	200	added ('OK')	image/png	etag:%22fd3d3c66183d593bf5b4344ad9ba6cf4%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:59	22093/22093	---M--	200	added ('OK')	image/png	etag:%22d26600b2074432b60ecfc11fe0388ab9%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light7.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light7.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:28:59	12801/12801	---M--	200	added ('OK')	image/png	etag:%224bfb0b233eff2e8fcdf8a32c483c3a3a%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light6.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_light6.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:29:00	669906/669906	---M--	200	added ('OK')	image/png	etag:%2265c7911d8548f9ddc4607588d64307ff%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_rightHouse.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_rightHouse.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:29:00	1459912/1459912	---M--	200	added ('OK')	image/png	etag:%22cd77db6a74fba0b701f97d1d44c54ed2%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_leftHouse.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/img_leftHouse.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/aldebaran.css)
16:29:00	5564/5564	---M--	200	added ('OK')	text/css	etag:%2235710bdfbf3f25382236a133bba9037e%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/prontera.css	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/prontera.css	(from https://ragnarok-origin.com/GameIntro/AreaProntera)
16:29:01	10341/10341	---M--	200	added ('OK')	image/png	etag:%223c646fc7f1fe098eb5531c8edbda9259%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/leaves1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/leaves1.png	(from https://ragnarok-origin.com/GameIntro/AreaProntera)
16:29:01	4041/4041	---M--	200	added ('OK')	image/png	etag:%2294d9f07661fecc1fa2bcbe58a7a02011%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/leaves2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/leaves2.png	(from https://ragnarok-origin.com/GameIntro/AreaProntera)
16:29:01	14464/14464	---M--	200	added ('OK')	image/png	etag:%22ba47ba8b69ca7a39cbfb43b5293ee681%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/leaves3.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/leaves3.png	(from https://ragnarok-origin.com/GameIntro/AreaProntera)
16:29:02	7260/7260	---M--	200	added ('OK')	image/png	etag:%22d8b2afee0806286f7afeb668de2c55de%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/leaves4.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/leaves4.png	(from https://ragnarok-origin.com/GameIntro/AreaProntera)
16:29:03	2699/2699	---M--	200	added ('OK')	application/javascript	etag:%221d76414b042ae0b%22	https://ragnarok-origin.com/js/smoke.js	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/js/smoke.js	(from https://ragnarok-origin.com/GameIntro/AreaProntera)
16:29:03	12539/12539	---M--	200	added ('OK')	text/css	etag:%2230c4cd1bfc79b05bcd7b5688d8fcd283%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/payon.css	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/payon.css	(from https://ragnarok-origin.com/GameIntro/AreaPayon)
16:29:03	1436/1436	---M--	200	added ('OK')	image/png	etag:%22b76731cdfe1ee7171ff047c2c6a6c181%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver2/particle_1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver2/particle_1.png	(from https://ragnarok-origin.com/GameIntro/AreaPayon)
